Q20	Q30	M_22	M_32	M_33	EHFB	isInterpolated
68.0	44.0	0.01861	0.01729	0.02305	-1872.102905	False
68.0	48.0	0.02133	0.004907	0.04928	-1874.602464	False
68.0	52.0	0.02126	0.01334	0.04881	-1876.369292	False
68.0	56.0	0.02553	0.02496	0.05911	-1876.807579	False
68.0	60.0	0.02803	0.03709	0.06685	-1877.428146	False
72.0	0.0	0.013788923313693167	-0.0008620010461093883	0.0366117477856054	-1902.872702045511	True
72.0	4.0	0.01385	0.004025	0.04048	-1902.513085	False
72.0	8.0	0.08598	0.006154	0.05716	-1903.448228	False
72.0	12.0	0.07039	0.001834	0.04019	-1905.548356	False
72.0	16.0	0.02553	0.01357	0.03939	-1904.838662	False
72.0	20.0	0.02987	0.03101	0.08539	-1898.697017	False
72.0	24.0	0.0421	0.04139	0.09945	-1890.058819	False
72.0	28.0	0.07784	0.02396	0.03243	-1882.514192	False
72.0	32.0	0.0247	0.02613	0.06011	-1878.597383	False
72.0	36.0	0.033818273976744376	0.051953336541958064	0.10253361615597263	-1872.440560701036	True
72.0	40.0	0.03822441922970507	0.047254924406615585	0.08462296283202704	-1869.7512033281719	True
72.0	44.0	0.02196	0.02034	0.02543	-1870.61053	False
72.0	48.0	0.0194	0.007289	0.04755	-1873.184664	False
72.0	52.0	0.01671	0.01142	0.04001	-1875.399436	False
72.0	56.0	0.026909030663855645	0.033410849797311876	0.06970368147767178	-1875.0090132414753	True
72.0	60.0	0.02339	0.03274	0.0632	-1874.402907	False
76.0	0.0	0.03816	3.404e-07	0.0381	-1902.557495	False
76.0	4.0	0.02969429761924487	0.0028363681816282738	0.043226133300617066	-1901.7244075391081	True
76.0	8.0	0.05519	0.002598	0.05005	-1901.822414	False
76.0	12.0	0.08421	0.01331	0.043	-1904.35408	False
76.0	16.0	0.04024	0.02246	0.04352	-1905.400984	False
76.0	20.0	0.0216	0.01739	0.04927	-1901.039429	False
76.0	24.0	0.04138	0.03362	0.07133	-1892.964753	False
76.0	28.0	0.02402	0.01196	0.02661	-1884.314481	False
76.0	32.0	0.02841	0.03532	0.0835	-1880.672483	False
76.0	36.0	0.02814	0.04029	0.06234	-1873.148782	False
76.0	40.0	0.04934	0.05175	0.1218	-1870.222457	False
76.0	44.0	0.03255153344298739	0.03337140717390525	0.07814215083303369	-1869.6904831114296	True
76.0	48.0	0.02089715202972504	0.020872012155053497	0.055568373206833534	-1870.6410378231253	True
76.0	52.0	0.02907	0.0435	0.08752	-1871.583017	False
76.0	56.0	0.04015	0.06229	0.1192	-1872.827515	False
76.0	60.0	0.03365	0.05032	0.1067	-1874.714816	False
80.0	0.0	0.04394	8.229e-09	0.03706	-1903.582663	False
80.0	4.0	0.03164	0.003421	0.04222	-1902.333893	False
80.0	8.0	0.03192678057941716	0.000990921634438046	0.04481184949109758	-1901.4987076805035	True
80.0	12.0	0.05162	0.01335	0.04684	-1902.759933	False
80.0	16.0	0.08063	0.05037	0.06144	-1904.965957	False
80.0	20.0	0.02901	0.02042	0.04339	-1902.747707	False
80.0	24.0	0.04846	0.04637	0.1027	-1895.744499	False
80.0	28.0	0.03945	0.04525	0.1016	-1888.327008	False
80.0	32.0	0.03133	0.03453	0.07458	-1882.608066	False
80.0	36.0	0.02778	0.02852	0.05593	-1876.507106	False
80.0	40.0	0.03194	0.05272	0.1223	-1872.246597	False
80.0	44.0	0.03233525052931999	0.045905656620129257	0.10620406123320036	-1869.4092315584546	True
80.0	48.0	0.01565	0.01913	0.04629	-1869.389825	False
80.0	52.0	0.02248	0.03032	0.07567	-1871.310455	False
80.0	56.0	0.0318	0.04815	0.09313	-1873.262245	False
80.0	60.0	0.02924	0.0481	0.09198	-1875.02957	False
84.0	0.0	0.04845	1.173e-07	0.0354	-1904.910003	False
84.0	4.0	0.03309	0.00315	0.03833	-1903.161051	False
84.0	8.0	0.019542272184218574	0.002726554491321264	0.043143827189451894	-1901.1414161035818	True
84.0	12.0	0.02487	0.01398	0.05332	-1901.321378	False
84.0	16.0	0.07354	0.04525	0.0577	-1903.665077	False
84.0	20.0	0.04369	0.03234	0.05162	-1903.550817	False
84.0	24.0	0.04773	0.0349	0.07272	-1898.132655	False
84.0	28.0	0.03888	0.03757	0.07323	-1890.788827	False
84.0	32.0	0.04199	0.0427	0.08715	-1884.526582	False
84.0	36.0	0.0265	0.02876	0.05876	-1878.674472	False
84.0	40.0	0.03746	0.0673	0.1498	-1873.948961	False
84.0	44.0	0.04061	0.06237	0.1335	-1869.429154	False
84.0	48.0	0.019301489053699335	0.02785585949588352	0.06496171760907063	-1869.2443220448647	True
84.0	52.0	0.02059661733203157	0.025625989578381806	0.06010102173170803	-1871.4100793781067	True
84.0	56.0	0.035186845249145754	0.045614311966353495	0.09044023022265765	-1873.5960308574433	True
84.0	60.0	0.02067	0.03233	0.0636	-1874.777573	False
88.0	0.0	0.04222	1.075e-07	0.03328	-1906.211927	False
88.0	4.0	0.03759	0.003472	0.03614	-1904.130052	False
88.0	8.0	0.02493	0.00694	0.03873	-1900.617873	False
88.0	12.0	0.0212855645704183	0.012018047907836595	0.04743742471511594	-1900.1386294715828	True
88.0	16.0	0.04022	0.02517	0.05216	-1901.941967	False
88.0	20.0	0.05183	0.03767	0.05396	-1903.411879	False
88.0	24.0	0.04937	0.02772	0.04834	-1900.026367	False
88.0	28.0	0.05664	0.06458	0.1154	-1893.334878	False
88.0	32.0	0.04296	0.04005	0.08742	-1886.790919	False
88.0	36.0	0.03933242877770099	0.03918444432168518	0.08299838016566047	-1880.708621421984	True
88.0	40.0	0.0374	0.05146	0.105	-1875.592572	False
